"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-01-26","2016","01","26","","-4.8","","-7.3","","-6.1","","24.1","","0.0","","","M","","M","0.0","","20","","19","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-01-27","2016","01","27","","2.6","","-7.1","","-2.3","","20.3","","0.0","","","M","","M","4.0","","19","","31","","50",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-01-28","2016","01","28","","-5.4","","-16.9","","-11.2","","29.2","","0.0","","","M","","M","0.0","","19","","17","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-01-29","2016","01","29","","3.3","","-8.8","","-2.8","","20.8","","0.0","","","M","","M","0.0","","19","","17","","63",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-01-30","2016","01","30","","1.1","","-9.3","","-4.1","","22.1","","0.0","","","M","","M","0.0","","19","","26","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-01-31","2016","01","31","","-6.7","","-10.9","","-8.8","","26.8","","0.0","","","M","","M","0.0","","19","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-02-01","2016","02","01","","-8.2","","-10.3","","-9.3","","27.3","","0.0","","","M","","M","0.4","","19","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-02-02","2016","02","02","","-8.5","","-16.1","","-12.3","","30.3","","0.0","","","M","","M","0.0","","19","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-02-03","2016","02","03","","-7.9","","-18.7","","-13.3","","31.3","","0.0","","","M","","M","0.7","","19","","18","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-02-04","2016","02","04","","-9.1","","-20.6","","-14.9","","32.9","","0.0","","","M","","M","0.0","","19","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-02-05","2016","02","05","","-7.3","","-16.6","","-12.0","","30.0","","0.0","","","M","","M","0.4","","19","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-02-06","2016","02","06","","0.6","","-8.0","","-3.7","","21.7","","0.0","","","M","","M","0.0","","20","","15","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-02-07","2016","02","07","","-0.1","","-13.2","","-6.7","","24.7","","0.0","","","M","","M","0.2","","19","","34","","67",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-02-08","2016","02","08","","-11.6","","-21.6","","-16.6","","34.6","","0.0","","","M","","M","0.0","","19","","35","","63",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-02-09","2016","02","09","","-15.2","","-21.6","","-18.4","","36.4","","0.0","","","M","","M","0.0","","19","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-02-10","2016","02","10","","-14.9","","-22.1","","-18.5","","36.5","","0.0","","","M","","M","0.0","","18","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-02-11","2016","02","11","","-12.6","","-21.4","","-17.0","","35.0","","0.0","","","M","","M","0.0","","18","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-02-12","2016","02","12","","-20.4","","-27.3","","-23.9","","41.9","","0.0","","","M","","M","0.0","","18","","30","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-02-13","2016","02","13","","-11.7","","-27.9","","-19.8","","37.8","","0.0","","","M","","M","0.0","","18","","15","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-02-14","2016","02","14","","-6.5","","-11.7","","-9.1","","27.1","","0.0","","","M","","M","1.5","","18","","17","","54",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-02-15","2016","02","15","","-3.2","","-13.0","","-8.1","","26.1","","0.0","","","M","","M","0.0","","23","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-02-16","2016","02","16","","-9.1","","-24.2","","-16.7","","34.7","","0.0","","","M","","M","0.0","","23","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-02-17","2016","02","17","","-2.0","","-24.9","","-13.5","","31.5","","0.0","","","M","","M","0.2","","23","","19","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-02-18","2016","02","18","","2.9","","-2.8","","0.1","","17.9","","0.0","","","M","","M","0.0","","20","","17","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-02-19","2016","02","19","","1.3","","0.2","","0.8","","17.2","","0.0","","","M","","M","1.4","","20","","32","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-02-20","2016","02","20","","0.4","","-12.8","","-6.2","","24.2","","0.0","","","M","","M","0.2","","19","","32","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-02-21","2016","02","21","","-9.7","","-22.8","","-16.3","","34.3","","0.0","","","M","","M","0.0","","18","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-02-22","2016","02","22","","-0.6","","-9.7","","-5.2","","23.2","","0.0","","","M","","M","0.0","","19","","18","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-02-23","2016","02","23","","-2.6","","-11.5","","-7.1","","25.1","","0.0","","","M","","M","0.2","","19","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-02-24","2016","02","24","","-4.2","","-13.0","","-8.6","","26.6","","0.0","","","M","","M","0.0","","19","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-02-25","2016","02","25","","-4.6","","-8.7","","-6.7","","24.7","","0.0","","","M","","M","0.0","","20","","34","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-02-26","2016","02","26","","4.1","","-7.6","","-1.8","","19.8","","0.0","","","M","","M","0.0","","19","","19","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-02-27","2016","02","27","","1.9","","-11.2","","-4.7","","22.7","","0.0","","","M","","M","0.2","","19","","2","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-02-28","2016","02","28","","-6.1","","-16.7","","-11.4","","29.4","","0.0","","","M","","M","1.0","","26","","2","","61",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-02-29","2016","02","29","","-16.6","","-26.1","","-21.4","","39.4","","0.0","","","M","","M","0.2","","19","","35","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-03-01","2016","03","01","","-10.5","","-25.9","","-18.2","","36.2","","0.0","","","M","","M","0.0","","19","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-03-02","2016","03","02","","-9.5","","-21.6","","-15.6","","33.6","","0.0","","","M","","M","0.0","","19","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-03-03","2016","03","03","","-7.6","","-25.0","","-16.3","","34.3","","0.0","","","M","","M","0.0","","18","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-03-04","2016","03","04","","-4.5","","-12.6","","-8.6","","26.6","","0.0","","","M","","M","2.0","","19","","11","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-03-05","2016","03","05","","0.1","","-13.7","","-6.8","","24.8","","0.0","","","M","","M","0.0","","22","","18","","63",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-03-06","2016","03","06","","4.8","","-2.9","","1.0","","17.0","","0.0","","","M","","M","0.0","","19","","18","","50",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-03-07","2016","03","07","","6.6","","-5.4","","0.6","","17.4","","0.0","","","M","","M","0.2","","18","","11","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-03-08","2016","03","08","","3.8","","-5.4","","-0.8","","18.8","","0.0","","","M","","M","0.0","","14","","1","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-03-09","2016","03","09","","-3.2","","-7.2","","-5.2","","23.2","","0.0","","","M","","M","0.0","","13","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-03-10","2016","03","10","","1.0","","-3.3","","-1.2","","19.2","","0.0","","","M","","M","0.0","","12","","18","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-03-11","2016","03","11","","11.6","","0.9","","6.3","","11.7","","0.0","","","M","","M","0.0","","11","","18","","63",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-03-12","2016","03","12","","12.2","","-1.4","","5.4","","12.6","","0.0","","","M","","M","0.0","","2","","11","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-03-13","2016","03","13","","8.1","","0.6","","4.4","","13.6","","0.0","","","M","","M","0.0","","0","T","17","","54",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-03-14","2016","03","14","","13.1","","-1.0","","6.1","","11.9","","0.0","","","M","","M","0.3","","","","17","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-03-15","2016","03","15","","8.5","","2.0","","5.3","","12.7","","0.0","","","M","","M","15.7","","","","27","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-03-16","2016","03","16","","2.8","","-2.0","","0.4","","17.6","","0.0","","","M","","M","3.1","","0","T","32","","39",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-03-17","2016","03","17","","-1.8","","-7.4","","-4.6","","22.6","","0.0","","","M","","M","1.6","","8","","4","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-03-18","2016","03","18","","1.1","","-10.2","","-4.6","","22.6","","0.0","","","M","","M","0.0","","6","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-03-19","2016","03","19","","1.7","","-8.6","","-3.5","","21.5","","0.0","","","M","","M","0.0","","5","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-03-20","2016","03","20","","1.8","","-5.9","","-2.1","","20.1","","0.0","","","M","","M","0.0","","3","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-03-21","2016","03","21","","2.4","","-4.6","","-1.1","","19.1","","0.0","","","M","","M","0.0","","0","T","4","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-03-22","2016","03","22","","-0.7","","-7.5","","-4.1","","22.1","","0.0","","","M","","M","0.0","","1","","3","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-03-23","2016","03","23","","0.7","","-10.2","","-4.8","","22.8","","0.0","","","M","","M","0.0","","1","","4","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-03-24","2016","03","24","","7.9","","-2.3","","2.8","","15.2","","0.0","","","M","","M","0.3","","1","","3","","57",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-03-25","2016","03","25","","-2.3","","-7.6","","-5.0","","23.0","","0.0","","","M","","M","0.2","","1","","3","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-03-26","2016","03","26","","2.5","","-11.3","","-4.4","","22.4","","0.0","","","M","","M","0.0","","0","T","18","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-03-27","2016","03","27","","6.6","","-2.4","","2.1","","15.9","","0.0","","","M","","M","0.0","","1","","18","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-03-28","2016","03","28","","7.1","","-3.2","","2.0","","16.0","","0.0","","","M","","M","0.0","","1","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-03-29","2016","03","29","","10.7","","-2.2","","4.3","","13.7","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-03-30","2016","03","30","","9.7","","-1.8","","4.0","","14.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-03-31","2016","03","31","","6.7","","-4.9","","0.9","","17.1","","0.0","","","M","","M","0.0","","0","T","35","","54",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-04-01","2016","04","01","","-1.3","","-8.6","","-5.0","","23.0","","0.0","","","M","","M","1.8","","","","35","","50",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-04-02","2016","04","02","","-6.4","","-13.3","","-9.9","","27.9","","0.0","","","M","","M","0.2","","0","T","1","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-04-03","2016","04","03","","-3.4","","-9.0","","-6.2","","24.2","","0.0","","","M","","M","0.0","","2","","5","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-04-04","2016","04","04","","-0.5","","-14.0","","-7.3","","25.3","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-04-05","2016","04","05","","3.2","","-3.7","","-0.3","","18.3","","0.0","","","M","","M","5.6","","1","","12","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-04-06","2016","04","06","","2.5","","-1.6","","0.5","","17.5","","0.0","","","M","","M","0.9","","3","","1","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-04-07","2016","04","07","","3.8","","-5.0","","-0.6","","18.6","","0.0","","","M","","M","0.9","","1","","34","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-04-08","2016","04","08","","-3.0","","-9.2","","-6.1","","24.1","","0.0","","","M","","M","0.0","","0","T","34","","48",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-04-09","2016","04","09","","3.8","","-9.3","","-2.8","","20.8","","0.0","","","M","","M","0.0","","1","","15","","63",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-04-10","2016","04","10","","2.8","","-4.3","","-0.8","","18.8","","0.0","","","M","","M","0.0","","1","","32","","59",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-04-11","2016","04","11","","-0.8","","-9.0","","-4.9","","22.9","","0.0","","","M","","M","0.0","","1","","34","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-04-12","2016","04","12","","9.8","","-7.9","","1.0","","17.0","","0.0","","","M","","M","0.0","","1","","17","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-04-13","2016","04","13","","16.2","","-1.4","","7.4","","10.6","","0.0","","","M","","M","0.0","","0","T","18","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-04-14","2016","04","14","","19.2","","7.3","","13.3","","4.7","","0.0","","","M","","M","0.2","","","","16","","39",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-04-15","2016","04","15","","11.0","","2.8","","6.9","","11.1","","0.0","","","M","","M","16.7","","","","2","","50",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-04-16","2016","04","16","","3.3","","1.3","","2.3","","15.7","","0.0","","","M","","M","19.5","","","","3","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-04-17","2016","04","17","","4.5","","1.6","","3.1","","14.9","","0.0","","","M","","M","1.6","","","","3","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-04-18","2016","04","18","","14.5","","1.4","","8.0","","10.0","","0.0","","","M","","M","0.0","","","","5","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-04-19","2016","04","19","","18.2","","1.3","","9.8","","8.2","","0.0","","","M","","M","0.0","","","","20","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-04-20","2016","04","20","","20.5","","7.0","","13.8","","4.2","","0.0","","","M","","M","0.0","","","","36","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-04-21","2016","04","21","","7.2","","-0.8","","3.2","","14.8","","0.0","","","M","","M","0.0","","","","1","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-04-22","2016","04","22","","7.5","","-2.6","","2.5","","15.5","","0.0","","","M","","M","0.0","","","","3","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-04-23","2016","04","23","","9.9","","0.7","","5.3","","12.7","","0.0","","","M","","M","0.3","","","","5","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-04-24","2016","04","24","","12.0","","2.1","","7.1","","10.9","","0.0","","","M","","M","0.0","","","","7","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-04-25","2016","04","25","","14.4","","0.7","","7.6","","10.4","","0.0","","","M","","M","0.0","","","","6","","54",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-04-26","2016","04","26","","15.0","","-2.0","","6.5","","11.5","","0.0","","","M","","M","0.0","","","","4","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-04-27","2016","04","27","","15.0","","-1.0","","7.0","","11.0","","0.0","","","M","","M","0.0","","","","8","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-04-28","2016","04","28","","13.8","","-1.0","","6.4","","11.6","","0.0","","","M","","M","0.0","","","","3","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-04-29","2016","04","29","","16.9","","-2.3","","7.3","","10.7","","0.0","","","M","","M","0.0","","","","4","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-04-30","2016","04","30","","16.8","","-0.3","","8.3","","9.7","","0.0","","","M","","M","0.0","","","","3","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-05-01","2016","05","01","","20.0","","-0.7","","9.7","","8.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-05-02","2016","05","02","","22.5","","8.8","","15.7","","2.3","","0.0","","","M","","M","0.0","","","","31","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-05-03","2016","05","03","","17.3","","1.8","","9.6","","8.4","","0.0","","","M","","M","0.0","","","","2","","70",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-05-04","2016","05","04","","21.5","","-2.3","","9.6","","8.4","","0.0","","","M","","M","0.0","","","","19","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-05-05","2016","05","05","","35.2","","9.6","","22.4","","0.0","","4.4","","","M","","M","0.0","","","","30","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-05-06","2016","05","06","","21.6","","2.8","","12.2","","5.8","","0.0","","","M","","M","0.0","","","","34","","61",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-05-07","2016","05","07","","20.7","","1.5","","11.1","","6.9","","0.0","","","M","","M","0.0","","","","30","","57",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-05-08","2016","05","08","","25.4","","5.2","","15.3","","2.7","","0.0","","","M","","M","0.0","","","","16","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-05-09","2016","05","09","","26.8","","11.2","","19.0","","0.0","","1.0","","","M","","M","0.0","","","","15","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-05-10","2016","05","10","","14.7","","9.4","","12.1","","5.9","","0.0","","","M","","M","7.1","","","","15","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-05-11","2016","05","11","","16.2","","9.5","","12.9","","5.1","","0.0","","","M","","M","1.0","","","","12","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-05-12","2016","05","12","","9.5","","2.1","","5.8","","12.2","","0.0","","","M","","M","0.2","","","","30","","57",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-05-13","2016","05","13","","5.6","","-2.8","","1.4","","16.6","","0.0","","","M","","M","0.0","","","","34","","61",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-05-14","2016","05","14","","11.9","","-5.0","","3.5","","14.5","","0.0","","","M","","M","0.0","","","","31","","57",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-05-15","2016","05","15","","14.5","","0.9","","7.7","","10.3","","0.0","","","M","","M","0.2","","","","30","","59",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-05-16","2016","05","16","","16.4","","-3.0","","6.7","","11.3","","0.0","","","M","","M","0.0","","","","36","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-05-17","2016","05","17","","22.4","","-1.4","","10.5","","7.5","","0.0","","","M","","M","0.0","","","","13","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-05-18","2016","05","18","","25.6","","7.7","","16.7","","1.3","","0.0","","","M","","M","0.0","","","","19","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-05-19","2016","05","19","","27.9","","12.6","","20.3","","0.0","","2.3","","","M","","M","0.0","","","","17","","50",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-05-20","2016","05","20","","27.5","","13.4","","20.5","","0.0","","2.5","","","M","","M","0.0","","","","18","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-05-21","2016","05","21","","28.7","","8.6","","18.7","","0.0","","0.7","","","M","","M","0.0","","","","16","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-05-22","2016","05","22","","26.0","","15.5","","20.8","","0.0","","2.8","","","M","","M","14.2","","","","19","","65",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-05-23","2016","05","23","","26.4","","12.3","","19.4","","0.0","","1.4","","","M","","M","7.5","","","","25","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-05-24","2016","05","24","","23.9","","9.1","","16.5","","1.5","","0.0","","","M","","M","0.0","","","","32","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-05-25","2016","05","25","","26.9","","11.4","","19.2","","0.0","","1.2","","","M","","M","18.7","","","","6","","57",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-05-26","2016","05","26","","18.2","","13.2","","15.7","","2.3","","0.0","","","M","","M","4.8","","","","6","","61",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-05-27","2016","05","27","","20.1","","13.1","","16.6","","1.4","","0.0","","","M","","M","0.3","","","","3","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-05-28","2016","05","28","","19.8","","12.7","","16.3","","1.7","","0.0","","","M","","M","5.4","","","","4","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-05-29","2016","05","29","","21.4","","11.9","","16.7","","1.3","","0.0","","","M","","M","0.0","","","","31","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-05-30","2016","05","30","","25.2","","9.1","","17.2","","0.8","","0.0","","","M","","M","0.0","","","","9","","39",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-05-31","2016","05","31","","16.9","","11.4","","14.2","","3.8","","0.0","","","M","","M","16.2","","","","9","","54",""
"-97.25","49.92","WINNIPEG A CS","502S001","2016-06-01","2016","06","01","","12.8","","6.4","","9.6","","8.4","","0.0","","","M","","M","12.1","","","","34","","44",""
