"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-97.25","49.92","WINNIPEG A CS","502S001","2020-01-20","2020","01","20","","-16.9","","-28.7","","-22.8","","40.8","","0.0","","","","","","0.0","","21","","17","","60",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-01-21","2020","01","21","","-8.1","","-17.4","","-12.8","","30.8","","0.0","","","","","","0.0","","17","","17","","60",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-01-22","2020","01","22","","-3.5","","-16.9","","-10.2","","28.2","","0.0","","","","","","0.0","","17","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-01-23","2020","01","23","","-5.5","","-9.4","","-7.5","","25.5","","0.0","","","","","","0.0","","17","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-01-24","2020","01","24","","-5.1","","-6.8","","-6.0","","24.0","","0.0","","","","","","0.0","","17","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-01-25","2020","01","25","","-5.1","","-7.0","","-6.0","","24.0","","0.0","","","","","","0.0","","17","","19","","36",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-01-26","2020","01","26","","-6.8","","-10.9","","-8.9","","26.9","","0.0","","","","","","0.0","","17","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-01-27","2020","01","27","","-8.2","","-10.8","","-9.5","","27.5","","0.0","","","","","","0.4","","17","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-01-28","2020","01","28","","-9.5","","-15.3","","-12.4","","30.4","","0.0","","","","","","0.2","","16","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-01-29","2020","01","29","","-7.4","","-15.3","","-11.3","","29.3","","0.0","","","","","","0.2","","17","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-01-30","2020","01","30","","-4.1","","-8.1","","-6.1","","24.1","","0.0","","","","","","0.0","","17","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-01-31","2020","01","31","","-2.1","","-5.2","","-3.6","","21.6","","0.0","","","","","","0.0","","18","","20","","54",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-02-01","2020","02","01","","-0.6","","-8.6","","-4.6","","22.6","","0.0","","","","","","0.0","","18","","17","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-02-02","2020","02","02","","0.0","","-10.6","","-5.3","","23.3","","0.0","","","","","","1.0","","18","","31","","60",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-02-03","2020","02","03","","-10.5","","-20.9","","-15.7","","33.7","","0.0","","","","","","0.0","","18","","33","","54",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-02-04","2020","02","04","","-13.7","","-21.6","","-17.6","","35.6","","0.0","","","","","","0.0","","18","","18","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-02-05","2020","02","05","","-6.5","","-16.3","","-11.4","","29.4","","0.0","","","","","","0.0","","18","","18","","40",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-02-06","2020","02","06","","-12.9","","-23.9","","-18.4","","36.4","","0.0","","","","","","0.2","","18","","2","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-02-07","2020","02","07","","-17.4","","-30.5","","-23.9","","41.9","","0.0","","","","","","0.0","","18","","17","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-02-08","2020","02","08","","-10.8","","-18.3","","-14.6","","32.6","","0.0","","","","","","0.0","","18","","18","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-02-09","2020","02","09","","-6.8","","-14.0","","-10.4","","28.4","","0.0","","","","","","0.0","","17","","19","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-02-10","2020","02","10","","-5.5","","-18.5","","-12.0","","30.0","","0.0","","","","","","0.3","","18","","33","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-02-11","2020","02","11","","-1.8","","-15.2","","-8.5","","26.5","","0.0","","","","","","0.7","","18","","2","","68",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-02-12","2020","02","12","","-14.2","","-30.3","","-22.3","","40.3","","0.0","","","","","","0.2","","18","","1","","65",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-02-13","2020","02","13","","-19.1","","-27.9","","-23.5","","41.5","","0.0","","","","","","0.0","","18","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-02-14","2020","02","14","","-8.1","","-22.8","","-15.5","","33.5","","0.0","","","","","","0.0","","17","","18","","78",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-02-15","2020","02","15","","-5.7","","-26.1","","-15.9","","33.9","","0.0","","","","","","0.0","","17","","32","","48",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-02-16","2020","02","16","","-10.9","","-26.3","","-18.6","","36.6","","0.0","","","","","","0.0","","17","","17","","47",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-02-17","2020","02","17","","-10.1","","-14.3","","-12.2","","30.2","","0.0","","","","","","0.0","","17","","17","","38",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-02-18","2020","02","18","","-13.1","","-25.8","","-19.5","","37.5","","0.0","","","","","","0.0","","17","","32","","40",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-02-19","2020","02","19","","-17.2","","-29.4","","-23.3","","41.3","","0.0","","","","","","0.0","","17","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-02-20","2020","02","20","","-6.9","","-21.5","","-14.2","","32.2","","0.0","","","","","","0.0","","17","","18","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-02-21","2020","02","21","","2.1","","-10.0","","-4.0","","22.0","","0.0","","","","","","0.0","","17","","19","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-02-22","2020","02","22","","1.9","","-10.2","","-4.2","","22.2","","0.0","","","","","","0.0","","16","","20","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-02-23","2020","02","23","","1.2","","-10.4","","-4.6","","22.6","","0.0","","","","","","0.0","","16","","29","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-02-24","2020","02","24","","-2.1","","-16.6","","-9.3","","27.3","","0.0","","","","","","0.0","","16","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-02-25","2020","02","25","","-7.5","","-17.5","","-12.5","","30.5","","0.0","","","","","","0.0","","16","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-02-26","2020","02","26","","-12.4","","-17.1","","-14.8","","32.8","","0.0","","","","","","0.0","","16","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-02-27","2020","02","27","","-9.2","","-20.6","","-14.9","","32.9","","0.0","","","","","","0.0","","16","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-02-28","2020","02","28","","-5.9","","-16.2","","-11.0","","29.0","","0.0","","","","","","0.0","","16","","16","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-02-29","2020","02","29","","0.1","","-7.5","","-3.7","","21.7","","0.0","","","","","","0.0","","16","","17","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-03-01","2020","03","01","","1.3","","-5.4","","-2.0","","20.0","","0.0","","","","","","0.0","","16","","31","","66",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-03-02","2020","03","02","","0.8","","-12.1","","-5.6","","23.6","","0.0","","","","","","0.0","","16","","17","","63",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-03-03","2020","03","03","","-3.4","","-10.4","","-6.9","","24.9","","0.0","","","","","","0.0","","16","","31","","54",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-03-04","2020","03","04","","0.4","","-11.5","","-5.6","","23.6","","0.0","","","","","","2.7","","15","","10","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-03-05","2020","03","05","","-1.7","","-14.3","","-8.0","","26.0","","0.0","","","","","","0.7","","24","","1","","42",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-03-06","2020","03","06","","-1.1","","-15.4","","-8.2","","26.2","","0.0","","","","","","0.0","","24","","17","","75",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-03-07","2020","03","07","","3.0","","-4.0","","-0.5","","18.5","","0.0","","","","","","0.0","","21","","18","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-03-08","2020","03","08","","1.4","","-14.9","","-6.7","","24.7","","0.0","","","","","","0.0","","18","","35","","47",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-03-09","2020","03","09","","-9.9","","-21.8","","-15.8","","33.8","","0.0","","","","","","0.0","","18","","32","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-03-10","2020","03","10","","-0.1","","-15.6","","-7.8","","25.8","","0.0","","","","","","0.0","","18","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-03-11","2020","03","11","","4.1","","-6.4","","-1.2","","19.2","","0.0","","","","","","0.0","","18","","17","","57",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-03-12","2020","03","12","","0.2","","-8.1","","-4.0","","22.0","","0.0","","","","","","0.0","","17","","33","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-03-13","2020","03","13","","-8.0","","-16.6","","-12.3","","30.3","","0.0","","","","","","0.0","","17","","31","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-03-14","2020","03","14","","-9.0","","-20.9","","-15.0","","33.0","","0.0","","","","","","0.0","","17","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-03-15","2020","03","15","","-3.6","","-14.1","","-8.8","","26.8","","0.0","","","","","","0.0","","17","","21","","34",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-03-16","2020","03","16","","-3.2","","-12.3","","-7.7","","25.7","","0.0","","","","","","0.0","","18","","30","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-03-17","2020","03","17","","-2.7","","-15.7","","-9.2","","27.2","","0.0","","","","","","0.0","","17","","28","","39",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-03-18","2020","03","18","","-8.6","","-15.1","","-11.9","","29.9","","0.0","","","","","","0.0","","17","","1","","38",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-03-19","2020","03","19","","-7.8","","-17.3","","-12.6","","30.6","","0.0","","","","","","0.0","","16","","36","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-03-20","2020","03","20","","-8.5","","-23.2","","-15.8","","33.8","","0.0","","","","","","0.0","","16","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-03-21","2020","03","21","","-2.0","","-15.3","","-8.6","","26.6","","0.0","","","","","","0.0","","16","","16","","40",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-03-22","2020","03","22","","0.6","","-4.6","","-2.0","","20.0","","0.0","","","","","","0.0","","16","","19","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-03-23","2020","03","23","","4.5","","-6.7","","-1.1","","19.1","","0.0","","","","","","0.0","","16","","17","","39",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-03-24","2020","03","24","","2.8","","-2.7","","0.1","","17.9","","0.0","","","","","","0.0","","9","","17","","64",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-03-25","2020","03","25","","-1.1","","-7.4","","-4.2","","22.2","","0.0","","","","","","0.0","","3","","32","","47",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-03-26","2020","03","26","","3.7","","-6.7","","-1.5","","19.5","","0.0","","","","","","0.0","","2","","18","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-03-27","2020","03","27","","8.9","","-3.0","","3.0","","15.0","","0.0","","","","","","0.0","","1","","21","","49",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-03-28","2020","03","28","","8.1","","-4.0","","2.0","","16.0","","0.0","","","","","","0.0","","1","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-03-29","2020","03","29","","5.7","","-2.3","","1.7","","16.3","","0.0","","","","","","0.0","","0","","35","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-03-30","2020","03","30","","12.0","","-2.6","","4.7","","13.3","","0.0","","","","","","0.0","","0","","16","","47",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-03-31","2020","03","31","","13.3","","2.4","","7.8","","10.2","","0.0","","","","","","0.0","","0","","16","","55",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-04-01","2020","04","01","","10.7","","2.8","","6.8","","11.2","","0.0","","","","","","4.5","","0","","12","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-04-02","2020","04","02","","3.6","","-8.5","","-2.5","","20.5","","0.0","","","","","","5.1","","0","","33","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-04-03","2020","04","03","","-8.2","","-14.4","","-11.3","","29.3","","0.0","","","","","","1.4","","16","","30","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-04-04","2020","04","04","","-3.4","","-17.3","","-10.4","","28.4","","0.0","","","","","","0.0","","7","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-04-05","2020","04","05","","2.9","","-8.1","","-2.6","","20.6","","0.0","","","","","","0.0","","9","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-04-06","2020","04","06","","11.9","","-2.1","","4.9","","13.1","","0.0","","","","","","0.0","","3","","13","","42",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-04-07","2020","04","07","","6.4","","0.9","","3.7","","14.3","","0.0","","","","","","0.0","","1","","29","","34",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-04-08","2020","04","08","","5.0","","-2.1","","1.4","","16.6","","0.0","","","","","","0.6","","","","32","","51",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-04-09","2020","04","09","","-0.6","","-4.5","","-2.6","","20.6","","0.0","","","","","","0.0","","","","34","","59",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-04-10","2020","04","10","","9.9","","-4.1","","2.9","","15.1","","0.0","","","","","","0.0","","","","33","","45",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-04-11","2020","04","11","","2.3","","-3.3","","-0.5","","18.5","","0.0","","","","","","0.0","","","","34","","55",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-04-12","2020","04","12","","-0.4","","-6.6","","-3.5","","21.5","","0.0","","","","","","0.0","","","","30","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-04-13","2020","04","13","","-4.6","","-9.5","","-7.1","","25.1","","0.0","","","","","","0.0","","","","30","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-04-14","2020","04","14","","-1.8","","-9.5","","-5.7","","23.7","","0.0","","","","","","0.0","","0","","29","","34",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-04-15","2020","04","15","","1.7","","-10.7","","-4.5","","22.5","","0.0","","","","","","0.0","","","","30","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-04-16","2020","04","16","","3.8","","-7.6","","-1.9","","19.9","","0.0","","","","","","0.0","","0","","32","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-04-17","2020","04","17","","12.0","","-5.2","","3.4","","14.6","","0.0","","","","","","0.0","","","","24","","51",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-04-18","2020","04","18","","7.6","","-5.9","","0.8","","17.2","","0.0","","","","","","0.0","","0","","35","","42",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-04-19","2020","04","19","","10.1","","-6.9","","1.6","","16.4","","0.0","","","","","","0.0","","","","22","","55",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-04-20","2020","04","20","","4.3","","-6.7","","-1.2","","19.2","","0.0","","","","","","0.3","","0","","34","","54",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-04-21","2020","04","21","","3.7","","-8.1","","-2.2","","20.2","","0.0","","","","","","0.0","","","","19","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-04-22","2020","04","22","","13.7","","-1.6","","6.0","","12.0","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-04-23","2020","04","23","","17.7","","2.6","","10.1","","7.9","","0.0","","","","","","0.0","","","","36","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-04-24","2020","04","24","","16.3","","-1.1","","7.6","","10.4","","0.0","","","","","","0.0","","","","3","","31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-04-25","2020","04","25","","12.1","","1.5","","6.8","","11.2","","0.0","","","","","","2.9","","","","11","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-04-26","2020","04","26","","17.0","","2.3","","9.6","","8.4","","0.0","","","","","","0.0","","","","18","","59",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-04-27","2020","04","27","","17.5","","3.6","","10.5","","7.5","","0.0","","","","","","0.0","","","","28","","34",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-04-28","2020","04","28","","14.8","","4.7","","9.8","","8.2","","0.0","","","","","","1.7","","","","3","","45",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-04-29","2020","04","29","","17.2","","0.1","","8.7","","9.3","","0.0","","","","","","1.4","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-04-30","2020","04","30","","22.8","","2.1","","12.4","","5.6","","0.0","","","","","","0.0","","","","17","","50",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-05-01","2020","05","01","","16.5","","10.1","","13.3","","4.7","","0.0","","","","","","2.7","","","","18","","45",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-05-02","2020","05","02","","10.1","","-0.6","","4.8","","13.2","","0.0","","","","","","0.0","","","","31","","75",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-05-03","2020","05","03","","9.3","","-0.8","","4.3","","13.7","","0.0","","","","","","0.0","","","","33","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-05-04","2020","05","04","","12.3","","-1.3","","5.5","","12.5","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-05-05","2020","05","05","","16.5","","0.4","","8.5","","9.5","","0.0","","","","","","0.0","","","","3","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-05-06","2020","05","06","","12.8","","-3.1","","4.9","","13.1","","0.0","","","","","","0.0","","","","6","","39",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-05-07","2020","05","07","","9.7","","-4.5","","2.6","","15.4","","0.0","","","","","","0.0","","","","1","","47",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-05-08","2020","05","08","","9.1","","-7.3","","0.9","","17.1","","0.0","","","","","","0.2","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-05-09","2020","05","09","","8.9","","-0.9","","4.0","","14.0","","0.0","","","","","","0.0","","","","1","","55",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-05-10","2020","05","10","","8.7","","-5.6","","1.6","","16.4","","0.0","","","","","","0.0","","","","5","","58",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-05-11","2020","05","11","","8.5","","-10.3","","-0.9","","18.9","","0.0","","","","","","0.0","","","","33","","45",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-05-12","2020","05","12","","12.7","","-8.9","","1.9","","16.1","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-05-13","2020","05","13","","8.1","","0.7","","4.4","","13.6","","0.0","","","","","","3.5","","","","16","","55",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-05-14","2020","05","14","","10.0","","2.9","","6.4","","11.6","","0.0","","","","","","1.4","","","","29","","31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-05-15","2020","05","15","","13.9","","-1.8","","6.1","","11.9","","0.0","","","","","","0.2","","","","2","","31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-05-16","2020","05","16","","20.9","","3.0","","11.9","","6.1","","0.0","","","","","","0.0","","","","3","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-05-17","2020","05","17","","25.6","","5.3","","15.5","","2.5","","0.0","","","","","","0.0","","","","14","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-05-18","2020","05","18","","25.7","","12.9","","19.3","","0.0","","1.3","","","","","","0.0","","","","15","","53",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-05-19","2020","05","19","","27.3","","12.7","","20.0","","0.0","","2.0","","","","","","0.0","","","","14","","58",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-05-20","2020","05","20","","27.0","","14.4","","20.7","","0.0","","2.7","","","","","","0.0","","","","19","","56",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-05-21","2020","05","21","","26.6","","15.7","","21.1","","0.0","","3.1","","","","","","1.3","","","","16","","61",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-05-22","2020","05","22","","26.4","","15.5","","21.0","","0.0","","3.0","","","","","","0.0","","","","17","","49",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-05-23","2020","05","23","","28.7","","15.3","","22.0","","0.0","","4.0","","","","","","12.5","","","","14","","42",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-05-24","2020","05","24","","20.4","","11.5","","15.9","","2.1","","0.0","","","","","","2.5","","","","1","","40",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-05-25","2020","05","25","","21.4","","10.9","","16.2","","1.8","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-05-26","2020","05","26","","21.0","","12.7","","16.8","","1.2","","0.0","","","","","","0.2","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-05-27","2020","05","27","","24.7","","13.6","","19.1","","0.0","","1.1","","","","","","0.0","","","","30","","59",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-05-28","2020","05","28","","15.0","","6.4","","10.7","","7.3","","0.0","","","","","","0.0","","","","28","","59",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-05-29","2020","05","29","","14.7","","2.4","","8.6","","9.4","","0.0","","","","","","0.0","","","","34","","42",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-05-30","2020","05","30","","20.8","","-2.2","","9.3","","8.7","","0.0","","","","","","0.0","","","","33","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-05-31","2020","05","31","","25.4","","5.1","","15.3","","2.7","","0.0","","","","","","0.0","","","","17","","47",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-06-01","2020","06","01","","31.8","","16.1","","24.0","","0.0","","6.0","","","","","","0.0","","","","27","","59",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-06-02","2020","06","02","","29.5","","9.1","","19.3","","0.0","","1.3","","","","","","0.0","","","","1","","51",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-06-03","2020","06","03","","29.3","","6.7","","18.0","","0.0","","0.0","","","","","","0.0","","","","24","","48",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-06-04","2020","06","04","","25.5","","10.6","","18.1","","0.0","","0.1","","","","","","0.0","","","","29","","65",""
"-97.25","49.92","WINNIPEG A CS","502S001","2020-06-05","2020","06","05","","18.5","","7.6","","13.0","","5.0","","0.0","","","","","","0.0","","","","31","","50",""
