"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-97.25","49.92","WINNIPEG A CS","502S001","2015-03-26","2015","03","26","","-2.7","","-9.2","","-6.0","","24.0","","0.0","","","M","","M","0.0","","2","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-03-27","2015","03","27","","-0.3","","-10.2","","-5.3","","23.3","","0.0","","","M","","M","0.0","","2","","17","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-03-28","2015","03","28","","7.7","","-4.7","","1.5","","16.5","","0.0","","","M","","M","0.0","","2","","20","","67",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-03-29","2015","03","29","","10.6","","-1.5","","4.6","","13.4","","0.0","","","M","","M","0.4","","2","","32","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-03-30","2015","03","30","","11.8","","-2.6","","4.6","","13.4","","0.0","","","M","","M","0.4","","2","","26","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-03-31","2015","03","31","","12.3","","-3.1","","4.6","","13.4","","0.0","","","M","","M","0.0","","1","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-04-01","2015","04","01","","16.2","","2.9","","9.6","","8.4","","0.0","","","M","","M","0.2","","","","29","","54",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-04-02","2015","04","02","","4.7","","-12.4","","-3.9","","21.9","","0.0","","","M","","M","0.6","","","","32","","54",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-04-03","2015","04","03","","-2.0","","-15.5","","-8.8","","26.8","","0.0","","","M","","M","0.0","","4","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-04-04","2015","04","04","","-2.0","","-9.8","","-5.9","","23.9","","0.0","","","M","","M","0.0","","1","","3","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-04-05","2015","04","05","","0.3","","-12.6","","-6.2","","24.2","","0.0","","","M","","M","0.0","","1","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-04-06","2015","04","06","","5.6","","-8.3","","-1.4","","19.4","","0.0","","","M","","M","0.0","","1","","5","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-04-07","2015","04","07","","7.2","","-6.3","","0.5","","17.5","","0.0","","","M","","M","1.0","","2","","15","","56",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-04-08","2015","04","08","","10.5","","-0.3","","5.1","","12.9","","0.0","","","M","","M","0.0","","2","","20","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-04-09","2015","04","09","","14.6","","-3.0","","5.8","","12.2","","0.0","","","M","","M","0.2","","2","","33","","57",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-04-10","2015","04","10","","12.7","","-4.4","","4.2","","13.8","","0.0","","","M","","M","0.0","","","","1","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-04-11","2015","04","11","","22.1","","-0.1","","11.0","","7.0","","0.0","","","M","","M","0.0","","","","20","","54",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-04-12","2015","04","12","","16.2","","0.8","","8.5","","9.5","","0.0","","","M","","M","0.7","","","","31","","65",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-04-13","2015","04","13","","14.7","","0.1","","7.4","","10.6","","0.0","","","M","","M","0.0","","","","30","","65",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-04-14","2015","04","14","","20.8","","-0.4","","10.2","","7.8","","0.0","","","M","","M","0.0","","","","13","","48",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-04-15","2015","04","15","","24.8","","7.4","","16.1","","1.9","","0.0","","","M","","M","0.0","","","","17","","80",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-04-16","2015","04","16","","17.1","","4.0","","10.6","","7.4","","0.0","","","M","","M","0.0","","","","32","","39",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-04-17","2015","04","17","","18.9","","-0.2","","9.4","","8.6","","0.0","","","M","","M","0.0","","","","30","","57",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-04-18","2015","04","18","","19.8","","-1.2","","9.3","","8.7","","0.0","","","M","","M","0.0","","","","17","","48",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-04-19","2015","04","19","","10.5","","-1.0","","4.8","","13.2","","0.0","","","M","","M","11.5","","","","33","","57",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-04-20","2015","04","20","","2.6","","-1.6","","0.5","","17.5","","0.0","","","M","","M","0.0","","","","33","","63",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-04-21","2015","04","21","","6.9","","-3.5","","1.7","","16.3","","0.0","","","M","","M","0.0","","","","36","","69",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-04-22","2015","04","22","","7.2","","-8.2","","-0.5","","18.5","","0.0","","","M","","M","0.0","","","","1","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-04-23","2015","04","23","","8.2","","-11.4","","-1.6","","19.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-04-24","2015","04","24","","13.9","","2.2","","8.1","","9.9","","0.0","","","M","","M","0.0","","1","","14","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-04-25","2015","04","25","","18.3","","-0.5","","8.9","","9.1","","0.0","","","M","","M","0.0","","","","14","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-04-26","2015","04","26","","20.9","","3.6","","12.3","","5.7","","0.0","","","M","","M","0.0","","","","16","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-04-27","2015","04","27","","12.6","","-0.9","","5.9","","12.1","","0.0","","","M","","M","0.8","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-04-28","2015","04","28","","18.8","","-4.0","","7.4","","10.6","","0.0","","","M","","M","0.2","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-04-29","2015","04","29","","25.5","","4.9","","15.2","","2.8","","0.0","","","M","","M","0.0","","","","25","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-04-30","2015","04","30","","27.4","","6.4","","16.9","","1.1","","0.0","","","M","","M","2.6","","2","","19","","61",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-05-01","2015","05","01","","25.3","","3.2","","14.3","","3.7","","0.0","","","M","","M","0.0","","","","23","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-05-02","2015","05","02","","28.9","","8.2","","18.6","","0.0","","0.6","","","M","","M","0.0","","","","26","","76",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-05-03","2015","05","03","","16.8","","0.7","","8.8","","9.2","","0.0","","","M","","M","0.0","","","","31","","63",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-05-04","2015","05","04","","19.5","","-2.8","","8.4","","9.6","","0.0","","","M","","M","0.0","","","","25","","39",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-05-05","2015","05","05","","25.6","","6.8","","16.2","","1.8","","0.0","","","M","","M","0.0","","","","18","","54",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-05-06","2015","05","06","","22.2","","14.0","","18.1","","0.0","","0.1","","","M","","M","6.4","","","","16","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-05-07","2015","05","07","","16.9","","1.9","","9.4","","8.6","","0.0","","","M","","M","6.4","","","","34","","54",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-05-08","2015","05","08","","4.8","","-1.6","","1.6","","16.4","","0.0","","","M","","M","0.0","","","","2","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-05-09","2015","05","09","","9.7","","-1.7","","4.0","","14.0","","0.0","","","M","","M","0.0","","","","5","","39",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-05-10","2015","05","10","","11.0","","-2.1","","4.5","","13.5","","0.0","","","M","","M","0.0","","","","5","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-05-11","2015","05","11","","11.5","","-0.2","","5.7","","12.3","","0.0","","","M","","M","0.0","","","","2","","48",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-05-12","2015","05","12","","13.3","","-3.6","","4.9","","13.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-05-13","2015","05","13","","9.5","","4.8","","7.2","","10.8","","0.0","","","M","","M","0.2","","","","12","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-05-14","2015","05","14","","11.4","","6.2","","8.8","","9.2","","0.0","","","M","","M","21.1","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-05-15","2015","05","15","","17.6","","3.0","","10.3","","7.7","","0.0","","","M","","M","0.0","","","","30","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-05-16","2015","05","16","","21.2","","5.0","","13.1","","4.9","","0.0","","","M","","M","4.4","","","","3","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-05-17","2015","05","17","","11.5","","-0.2","","5.7","","12.3","","0.0","","","M","","M","31.3","","","","1","","89",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-05-18","2015","05","18","","8.2","","-1.1","","3.6","","14.4","","0.0","","","M","","M","0.7","","","","1","","70",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-05-19","2015","05","19","","15.2","","-3.3","","6.0","","12.0","","0.0","","","M","","M","0.0","","","","30","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-05-20","2015","05","20","","22.0","","4.3","","13.2","","4.8","","0.0","","","M","","M","0.0","","","","21","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-05-21","2015","05","21","","19.5","","0.6","","10.1","","7.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-05-22","2015","05","22","","27.4","","6.9","","17.2","","0.8","","0.0","","","M","","M","0.0","","","","25","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-05-23","2015","05","23","","28.6","","13.5","","21.1","","0.0","","3.1","","","M","","M","0.0","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-05-24","2015","05","24","","27.9","","9.6","","18.8","","0.0","","0.8","","","M","","M","0.0","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-05-25","2015","05","25","","28.7","","8.8","","18.8","","0.0","","0.8","","","M","","M","0.0","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-05-26","2015","05","26","","29.6","","11.9","","20.8","","0.0","","2.8","","","M","","M","0.0","","","","33","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-05-27","2015","05","27","","18.9","","7.9","","13.4","","4.6","","0.0","","","M","","M","0.0","","","","4","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-05-28","2015","05","28","","18.2","","9.2","","13.7","","4.3","","0.0","","","M","","M","12.5","","","","1","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-05-29","2015","05","29","","11.0","","1.0","","6.0","","12.0","","0.0","","","M","","M","0.0","","","","2","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-05-30","2015","05","30","","11.7","","-1.5","","5.1","","12.9","","0.0","","","M","","M","0.0","","","","7","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-05-31","2015","05","31","","21.1","","4.9","","13.0","","5.0","","0.0","","","M","","M","0.0","","","","13","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-06-01","2015","06","01","","22.9","","9.7","","16.3","","1.7","","0.0","","","M","","M","0.0","","","","18","","61",""
"-97.25","49.92","WINNIPEG A CS","502S001","2015-06-02","2015","06","02","","20.4","","12.0","","16.2","","1.8","","0.0","","","M","","M","0.0","","","","19","","43",""
