Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-97.25,49.92,WINNIPEG A CS,502S001,09-09-2023,2023,09,09,,23.4,,5.1,,14.3,,3.7,,0,,,,,,0,,,,1,,32,
-97.25,49.92,WINNIPEG A CS,502S001,10-09-2023,2023,09,10,,21.5,,5.8,,13.7,,4.3,,0,,,,,,0.1,,,,4,,31,
-97.25,49.92,WINNIPEG A CS,502S001,11-09-2023,2023,09,11,,18.1,,4.6,,11.4,,6.6,,0,,,,,,0,,,,4,,36,
-97.25,49.92,WINNIPEG A CS,502S001,12-09-2023,2023,09,12,,18.2,,1.5,,9.9,,8.1,,0,,,,,,0,,,,,,,
-97.25,49.92,WINNIPEG A CS,502S001,13-09-2023,2023,09,13,,21.3,,6,,13.7,,4.3,,0,,,,,,0,,,,17,,42,
-97.25,49.92,WINNIPEG A CS,502S001,14-09-2023,2023,09,14,,23.6,,9.8,,16.7,,1.3,,0,,,,,,0,,,,32,,37,
-97.25,49.92,WINNIPEG A CS,502S001,15-09-2023,2023,09,15,,15.4,,8.3,,11.9,,6.1,,0,,,,,,2.6,,,,33,,36,
-97.25,49.92,WINNIPEG A CS,502S001,16-09-2023,2023,09,16,,15.5,,8.1,,11.8,,6.2,,0,,,,,,0,,,,,,,
-97.25,49.92,WINNIPEG A CS,502S001,17-09-2023,2023,09,17,,21,,6.8,,13.9,,4.1,,0,,,,,,0,,,,15,,37,
-97.25,49.92,WINNIPEG A CS,502S001,18-09-2023,2023,09,18,,27.7,,11.7,,19.7,,0,,1.7,,,,,,0,,,,14,,59,
-97.25,49.92,WINNIPEG A CS,502S001,19-09-2023,2023,09,19,,29.5,,13.3,,21.4,,0,,3.4,,,,,,0,,,,18,,48,
-97.25,49.92,WINNIPEG A CS,502S001,20-09-2023,2023,09,20,,24.3,,9.9,,17.1,,0.9,,0,,,,,,0,,,,33,,32,
-97.25,49.92,WINNIPEG A CS,502S001,21-09-2023,2023,09,21,,19.7,,11.8,,15.7,,2.3,,0,,,,,,6.5,,,,6,,34,
-97.25,49.92,WINNIPEG A CS,502S001,22-09-2023,2023,09,22,,17.3,,11.8,,14.5,,3.5,,0,,,,,,6.9,,,,8,,37,
-97.25,49.92,WINNIPEG A CS,502S001,23-09-2023,2023,09,23,,18,,12.8,,15.4,,2.6,,0,,,,,,1.2,,,,9,,39,
-97.25,49.92,WINNIPEG A CS,502S001,24-09-2023,2023,09,24,,17.1,,15.1,,16.1,,1.9,,0,,,,,,0.3,,,,6,,38,
-97.25,49.92,WINNIPEG A CS,502S001,25-09-2023,2023,09,25,,22,,10.6,,16.3,,1.7,,0,,,,,,0.1,,,,,,,
-97.25,49.92,WINNIPEG A CS,502S001,26-09-2023,2023,09,26,,24.4,,10.8,,17.6,,0.4,,0,,,,,,0,,,,15,,36,
-97.25,49.92,WINNIPEG A CS,502S001,27-09-2023,2023,09,27,,22.5,,10.8,,16.6,,1.4,,0,,,,,,0,,,,18,,39,
-97.25,49.92,WINNIPEG A CS,502S001,28-09-2023,2023,09,28,,20.3,,12.2,,16.2,,1.8,,0,,,,,,0.5,,,,16,,54,
-97.25,49.92,WINNIPEG A CS,502S001,29-09-2023,2023,09,29,,21.9,,6.4,,14.2,,3.8,,0,,,,,,0,,,,,,,
-97.25,49.92,WINNIPEG A CS,502S001,30-09-2023,2023,09,30,,25.3,,7,,16.1,,1.9,,0,,,,,,0,,,,10,,34,
-97.25,49.92,WINNIPEG A CS,502S001,01-10-2023,2023,10,01,,25,,15.6,,20.3,,0,,2.3,,,,,,0,,,,,,,
-97.25,49.92,WINNIPEG A CS,502S001,02-10-2023,2023,10,02,,18.9,,14,,16.4,,1.6,,0,,,,,,0,,,,1,,39,
-97.25,49.92,WINNIPEG A CS,502S001,03-10-2023,2023,10,03,,22.5,,12.1,,17.3,,0.7,,0,,,,,,36.2,,,,24,,54,
-97.25,49.92,WINNIPEG A CS,502S001,04-10-2023,2023,10,04,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-97.25,49.92,WINNIPEG A CS,502S001,05-10-2023,2023,10,05,,13.3,,7.7,,10.5,,7.5,,0,,,,,,22.2,,,,31,,51,
-97.25,49.92,WINNIPEG A CS,502S001,06-10-2023,2023,10,06,,10.6,,3,,6.8,,11.2,,0,,,,,,0.8,,,,33,,58,
-97.25,49.92,WINNIPEG A CS,502S001,07-10-2023,2023,10,07,,10.3,,0.5,,5.4,,12.6,,0,,,,,,0,,,,17,,41,
-97.25,49.92,WINNIPEG A CS,502S001,08-10-2023,2023,10,08,,13.5,,-1.7,,5.9,,12.1,,0,,,,,,0,,,,,,,
-97.25,49.92,WINNIPEG A CS,502S001,09-10-2023,2023,10,09,,12.5,,-1,,5.7,,12.3,,0,,,,,,0,,,,,,,
-97.25,49.92,WINNIPEG A CS,502S001,10-10-2023,2023,10,10,,12.8,,-4,,4.4,,13.6,,0,,,,,,0,,,,,,,
-97.25,49.92,WINNIPEG A CS,502S001,11-10-2023,2023,10,11,,11.1,,1.1,,6.1,,11.9,,0,,,,,,0,,,,,,,
-97.25,49.92,WINNIPEG A CS,502S001,12-10-2023,2023,10,12,,15.5,,4,,9.7,,8.3,,0,,,,,,0,,,,,M,,M
-97.25,49.92,WINNIPEG A CS,502S001,13-10-2023,2023,10,13,,14.5,,2.1,,8.3,,9.7,,0,,,,,,0,,,,,M,,M
-97.25,49.92,WINNIPEG A CS,502S001,14-10-2023,2023,10,14,,11.4,,0.1,,5.8,,12.2,,0,,,,,,0,,,,,M,,M
-97.25,49.92,WINNIPEG A CS,502S001,15-10-2023,2023,10,15,,16.2,,-1.5,,7.3,,10.7,,0,,,,,,0,,,,,M,,M
-97.25,49.92,WINNIPEG A CS,502S001,16-10-2023,2023,10,16,,16.9,,-1.1,,7.9,,10.1,,0,,,,,,0,,,,,M,,M
-97.25,49.92,WINNIPEG A CS,502S001,17-10-2023,2023,10,17,,16.4,,2.5,,9.4,,8.6,,0,,,,,,0.5,,,,,M,,M
-97.25,49.92,WINNIPEG A CS,502S001,18-10-2023,2023,10,18,,18.3,,5.9,,12.1,,5.9,,0,,,,,,0,,,,,M,,M
-97.25,49.92,WINNIPEG A CS,502S001,19-10-2023,2023,10,19,,17.4,,5.8,,11.6,,6.4,,0,,,,,,0,,,,,M,,M
-97.25,49.92,WINNIPEG A CS,502S001,20-10-2023,2023,10,20,,16.7,,1.6,,9.2,,8.8,,0,,,,,,1.1,,,,,M,,M
-97.25,49.92,WINNIPEG A CS,502S001,21-10-2023,2023,10,21,,12.9,,5.4,,9.2,,8.8,,0,,,,,,0,,,,,M,,M
-97.25,49.92,WINNIPEG A CS,502S001,22-10-2023,2023,10,22,,13.1,,8.1,,10.6,,7.4,,0,,,,,,0.4,,,,,M,,M
-97.25,49.92,WINNIPEG A CS,502S001,23-10-2023,2023,10,23,,10.4,,2,,6.2,,11.8,,0,,,,,,1.9,,,,,M,,M
-97.25,49.92,WINNIPEG A CS,502S001,24-10-2023,2023,10,24,,5.7,,-0.7,,2.5,,15.5,,0,,,,,,0,,,,,M,,M
-97.25,49.92,WINNIPEG A CS,502S001,25-10-2023,2023,10,25,,2.7,,-1.4,,0.6,,17.4,,0,,,,,,2.7,,,,,M,,M
-97.25,49.92,WINNIPEG A CS,502S001,26-10-2023,2023,10,26,,2.4,,-1.5,,0.4,,17.6,,0,,,,,,2.5,,3,,,M,,M
-97.25,49.92,WINNIPEG A CS,502S001,27-10-2023,2023,10,27,,0.7,,-4.3,,-1.8,,19.8,,0,,,,,,6.5,,9,,,M,,M
-97.25,49.92,WINNIPEG A CS,502S001,28-10-2023,2023,10,28,,,M,,M,,M,,M,,M,,,,,,M,8,,,M,,M
-97.25,49.92,WINNIPEG A CS,502S001,29-10-2023,2023,10,29,,-4,,-11.9,,-7.9,,25.9,,0,,,,,,0,,7,,,M,,M
-97.25,49.92,WINNIPEG A CS,502S001,30-10-2023,2023,10,30,,-1.6,,-8.3,,-4.9,,22.9,,0,,,,,,1.3,,7,,,M,,M
-97.25,49.92,WINNIPEG A CS,502S001,31-10-2023,2023,10,31,,-4.2,,-12.1,,-8.2,,26.2,,0,,,,,,0,,5,,,M,,M
-97.25,49.92,WINNIPEG A CS,502S001,01-11-2023,2023,11,01,,0.2,,-7.6,,-3.7,,21.7,,0,,,,,,0,,4,,,M,,M
-97.25,49.92,WINNIPEG A CS,502S001,02-11-2023,2023,11,02,,0.2,,-2.2,,-1,,19,,0,,,,,,0,,4,,,M,,M
-97.25,49.92,WINNIPEG A CS,502S001,03-11-2023,2023,11,03,,-1.2,,-8.1,,-4.7,,22.7,,0,,,,,,0,,3,,,M,,M
-97.25,49.92,WINNIPEG A CS,502S001,04-11-2023,2023,11,04,,1.2,,-7.2,,-3,,21,,0,,,,,,0,,4,,,M,,M
-97.25,49.92,WINNIPEG A CS,502S001,05-11-2023,2023,11,05,,1.3,,-1.3,,0,,18,,0,,,,,,6.1,,3,,,M,,M
-97.25,49.92,WINNIPEG A CS,502S001,06-11-2023,2023,11,06,,0.9,,-1.5,,-0.3,,18.3,,0,,,,,,2,,2,,,M,,M
-97.25,49.92,WINNIPEG A CS,502S001,07-11-2023,2023,11,07,,1.6,,-0.8,,0.4,,17.6,,0,,,,,,15.1,,1,,,M,,M
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
